32	5160	1
32	4482	1
32	5524	1
32	3983	1
32	4222	1
32	3119	1
32	943	1
32	828	1
32	1827	1
32	273	1
32	4881	1
32	1019	1
32	2181	1
32	3058	1
32	2368	2
32	2237	2
32	3292	1
32	2017	1
32	1211	1
32	1369	1
32	3544	1
32	4057	1
32	647	1
32	1147	1
32	4710	1
32	5123	1
32	2590	1
32	5157	1
32	4680	1
32	3436	1
32	2123	1
32	5500	1
32	2254	1
32	2162	1
32	5257	1
32	4714	1
32	1365	1
33	4590	1
33	3591	1
33	1880	1
33	3781	1
33	5627	1
33	4347	1
33	4393	1
33	1240	1
33	2423	1
33	1754	1
33	1636	1
33	4545	1
33	3561	2
33	444	1
33	471	1
33	4856	1
33	3122	1
33	828	1
33	1296	1
33	2022	1
33	4168	1
33	5286	1
33	868	1
33	2103	1
33	437	1
33	2576	1
33	464	1
33	1125	1
33	5134	1
33	2954	1
34	1160	1
34	249	1
34	3550	1
34	4815	1
34	1878	1
34	1668	1
34	3487	1
34	516	1
34	1786	1
34	5415	1
34	4264	1
34	2650	1
34	4066	1
34	2899	1
34	4330	1
34	3875	1
34	5169	1
34	3325	1
34	1900	1
34	2105	1
34	3077	1
34	5454	1
34	1430	1
34	5597	1
34	5414	1
34	4286	1
34	3503	1
34	689	1
34	703	1
34	1877	2
34	3832	1
34	1453	1
34	4118	1
34	2663	1
34	4677	1
34	3088	1
34	5579	1
34	5554	1
34	3058	1
34	324	1
34	4821	1
34	3806	1
34	568	1
34	2277	1
34	3343	1
35	3951	1
35	2995	1
35	3332	1
35	2870	1
35	5062	1
35	4200	1
35	2213	1
35	3366	2
35	4353	1
35	5235	1
35	4095	1
35	945	1
35	1238	1
35	2137	1
35	5622	1
35	1766	1
35	3700	1
35	2716	1
35	471	1
35	1403	1
35	3745	1
35	5543	1
35	1609	1
35	4222	1
35	3119	1
35	943	1
35	5575	1
35	5107	1
35	2342	1
35	2198	1
35	975	1
35	1946	1
35	1638	1
35	708	1
35	765	1
35	2115	1
35	5685	1
35	3375	1
35	3381	1
35	5246	1
35	5283	1
35	3433	3
35	1464	2
35	4478	1
35	5130	1
35	5306	1
35	845	1
35	5625	1
35	4350	1
35	5449	1
35	3718	1
35	3033	1
35	5160	1
35	1391	1
35	555	2
35	1216	1
35	2457	2
35	1984	1
35	2254	1
35	1390	1
35	1960	3
35	2538	1
35	1833	1
35	4339	1
35	2664	1
35	358	1
35	2905	1
35	4435	1
35	4508	1
35	4448	1
35	4439	1
35	5656	1
35	360	1
35	2906	1
35	4850	1
35	5220	1
35	588	2
35	3537	2
35	1217	1
35	1985	1
36	3951	1
36	423	1
36	4440	1
36	4919	1
36	4791	1
36	2555	1
36	4779	1
36	3550	1
36	4884	4
36	5206	3
36	5668	4
36	621	1
36	1922	2
36	1715	1
36	4650	1
36	852	1
36	5564	1
36	5561	1
36	5565	1
36	4416	1
36	5528	1
36	2822	1
36	575	1
36	805	1
36	856	1
36	3787	1
36	3088	1
36	270	1
36	4201	1
36	2412	1
36	3991	1
36	1968	1
36	1366	1
36	1337	1
36	5605	1
36	2849	1
36	3240	1
36	3433	1
36	5421	1
36	1926	1
36	1205	1
36	4547	1
36	758	1
36	1559	1
36	585	1
36	3747	1
36	1745	1
36	1418	2
36	1540	1
36	4651	1
36	1797	1
36	5292	1
36	1698	1
36	1761	1
36	4644	1
36	4693	1
36	1068	1
36	1737	1
36	4133	1
36	4827	1
36	4110	1
36	1938	1
36	3234	1
36	1240	1
36	1561	1
36	881	1
36	2320	1
36	1117	1
36	3659	1
36	5506	1
36	3982	1
36	1877	1
36	1290	1
36	3869	1
36	3733	1
36	4356	1
36	3050	1
36	4088	1
36	3822	1
36	1395	1
36	1548	1
36	4431	1
36	4397	1
36	411	1
36	2900	1
36	3084	1
37	3951	1
37	1035	1
37	1151	1
37	3007	1
37	1040	1
37	2553	1
37	5210	1
37	5310	1
37	3897	1
37	2183	1
37	5419	1
37	3027	1
37	1006	1
37	4749	3
37	3227	1
37	1157	1
37	412	1
37	3059	1
37	3995	1
37	1996	1
37	3441	1
37	1169	1
